month,day,t,DemH1,DemH2,GenE,DemE,OwnUseF,OwnUse,TempOutM,DemH1 (MWh),DemH2/h(MWh),Electricity load (MWh)
Jan16,14,382,7229.76883867952,6919.233613994977,13792.816799999999,10380.5548,1706.131,0.12369706817247078,-21.75,8402.437344313337,8041.5333061849615,10380.5548
Jan16,15,383,7832.408330777975,7324.653389259135,14153.720000000001,10641.448,1756.136,0.12407593198113286,-18.13,9102.824962030161,8512.712168996966,10641.448
Jan16,16,384,7143.145008234919,6738.325901538608,13830.784,10622.720000000001,1604.032,0.11597549350781561,-7.57,8301.763128570623,7831.28236276817,10622.720000000001
Jan16,17,385,7527.731450047442,7157.7202397895335,13167.124,9821.149999999998,1672.987,0.12705789054618155,-13.65,8748.729491245136,8318.702462683395,9821.149999999998
Jan16,18,386,8187.547283830013,8011.905146934993,13653.8448,10223.420800000002,1715.212,0.12562117301933884,-25.02,9515.56745326724,9311.436161767848,10223.420800000002
Jan16,19,387,8006.514148522738,7804.922401851989,13941.7624,10485.328399999999,1728.2169999999999,0.12395972262445097,-25.94,9305.170743413126,9070.880815432381,10485.328399999999
Jan16,20,388,8345.590706397807,7938.9062698985545,14008.036,10529.181,1739.4275,0.12417354581327461,-23.19,9699.24551897553,9226.5968668761,10529.181
Jan16,21,389,7563.914944673264,7496.676034069628,14077.636,10606.752999999999,1735.4415000000001,0.1232764861941309,-14.17,8790.781948699267,8712.63688679572,10606.752999999999
Jan16,22,390,6832.558202722984,7183.116128887672,14214.264,10666.509999999998,1773.877,0.12479555747663051,-13.25,7940.799143204651,8348.217564993252,10666.509999999998
Jan16,23,391,7049.421506404804,6598.149898894085,15125.808,11532.045000000002,1796.8815000000002,0.1187957363996687,-13.55,8192.837674743663,7668.369812494705,11532.045000000002
Jan16,24,392,6786.823331026607,6502.95932203553,14633.379200000001,11126.8592,1753.2600000000002,0.11981238072474744,-15.86,7887.646075319122,7557.739324069692,11126.8592
Jan16,25,393,6883.812787959079,6959.97968140284,14579.7752,10951.587199999998,1814.094,0.12442537522800763,-18.61,8000.367222166041,8088.888385726379,10951.587199999998
Jan16,26,394,7351.403075217037,7283.9376312767945,14517.662399999996,10917.623399999997,1800.0194999999994,0.12398824620691,-18.75,8543.800654017241,8465.39231506989,10917.623399999997
Jan16,27,395,7306.227931455691,7112.856970212596,14017.544800000007,10490.873800000005,1763.3355000000004,0.12579488955869073,-19.8,8491.298101937804,8266.56237078108,10490.873800000005
Jan16,28,396,6500.52042579368,6284.6309309113785,13387.538399999996,9943.328399999997,1722.105,0.12863492514800184,-10.19,7554.904838857415,7303.998067905203,9943.328399999997
Jan16,29,397,6211.6004136935635,5567.997114510992,10466.4768,7523.894800000002,1471.2909999999997,0.1405717538111774,-22.0,7219.122000794659,6471.126246484674,7523.894800000002
Jan16,30,398,6813.903098443641,6157.048123918392,11961.868,8862.108,1549.88,0.12956839182642713,-13.02,7919.118181011199,7155.721329617954,8862.108
Jan16,31,399,6948.630312269937,6369.295591811696,12544.576,8907.796,1818.3899999999994,0.14495428143605646,-7.82,8075.698148920121,7402.395336803553,8907.796
Feb16,1,400,6749.572347550717,6123.118047252586,12165.508,9062.434,1551.537,0.1275357346359889,-6.96,7844.352982323442,7116.287794516955,9062.434
Feb16,2,401,6487.539627733922,6050.603465790873,11147.76,8176.628,1485.566,0.13326139062914882,-16.9,7539.818555352364,7032.0113479421525,8176.628
Feb16,3,402,6950.902278749549,6319.4258247363,12349.588,9208.322,1570.633,0.12718100393308668,-16.52,8078.338628362725,7344.436693508526,9208.322
Feb16,4,403,6588.038401715916,5894.460010296253,12435.0,9216.804,1609.098,0.12940072376357056,-7.17,7656.618230474237,6850.541423966305,9216.804
Feb16,5,404,6632.220265064912,5995.869102602221,12331.828,8976.368,1677.73,0.13604876746578043,-2.11,7707.966392058441,6968.3990710443,8976.368
Feb16,6,405,5945.378893178937,5588.943904962688,12960.3704,9627.5684,1666.401,0.12857664932168913,-2.44,6909.71934965256,6495.470606347635,9627.5684
Feb16,7,406,5275.067666650332,4753.607616360911,13813.5304,10468.844399999998,1672.343,0.12106557495251179,-1.6,6130.683642181016,5524.6427717346505,10468.844399999998
Feb16,8,407,5433.393106068986,4796.862700401565,13835.052,10492.396,1671.328,0.12080388277543157,-4.9,6314.689467873374,5574.913830406698,10492.396
Feb16,9,408,6949.237456481417,6921.518681768562,12007.8416,8884.263599999998,1561.789,0.1300640907854747,-15.61,8076.403771922703,8044.189011951422,8884.263599999998
Feb16,10,409,7384.331276689817,7207.977582469519,11120.1432,8113.5452,1503.299,0.1351870180952346,-22.21,8582.069809768906,8377.111546346074,8113.5452
Feb16,11,410,7360.159592983052,7436.021130710751,12233.9824,9097.9244,1568.029,0.12816995715148322,-15.96,8553.977478964902,8642.143758112034,9097.9244
Feb16,12,411,7336.3597964173105,7118.334716874354,12176.9912,9010.9552,1583.018,0.13000075092441554,-10.55,8526.317355396197,8272.928607951373,9010.9552
Feb16,13,412,6446.777154607386,6330.6531953454805,12903.28,9733.458,1584.911,0.12283008661363622,-12.67,7492.444409084704,7357.485143630517,9733.458
Feb16,14,413,6621.306403423774,6385.073437971112,12633.3472,9426.145199999999,1603.601,0.1269339767690387,-15.27,7695.2823020591095,7420.732349610026,9426.145199999999
Feb16,15,414,6892.488785396723,6518.178313516,13496.872,10111.509999999998,1692.681,0.12541283639646283,-14.25,8010.450466388071,7575.426835968295,10111.509999999998
Feb16,16,415,7067.9913119278335,6942.949232011472,13188.9576,9865.857600000001,1661.55,0.12598038832121197,-16.05,8214.419502722527,8069.095597443732,9865.857600000001
Feb16,17,416,7013.465607767483,7354.673075460408,12149.1072,8856.6952,1646.206,0.13550016251399938,-21.19,8151.049729347367,8547.601048300085,8856.6952
Feb16,18,417,6999.242887765871,7585.626151835248,11748.0528,8626.7848,1560.634,0.13284192934509115,-18.42,8134.520084161495,8816.014713662924,8626.7848
Feb16,19,418,1560.226368405541,5690.543,11849.7424,8718.758399999999,1565.492,0.13211190143677723,-17.75,1813.2950853609198,6613.549074599999,8718.758399999999
Feb16,20,419,6559.923436074646,6569.905169416829,11746.468,8665.34,1540.564,0.13115125329588434,-17.15,7623.943017405953,7635.543787896238,8665.34
Feb16,21,420,6395.184764579391,6649.412465185762,11541.6096,8396.105599999999,1572.752,0.1362679950637041,-16.23,7432.483733394168,7727.947167038892,8396.105599999999
Feb16,22,421,5957.633884356008,5679.9531691789825,12212.8008,9080.9708,1565.915,0.12821915510158816,-13.63,6923.962100398552,6601.241573219813,9080.9708
Feb16,23,422,4707.46659035298,4937.415452522637,12685.2624,9560.110399999998,1562.576,0.1231804239224882,-6.0,5471.017671308234,5738.264238921808,9560.110399999998
Feb16,24,423,3285.7936318190145,5025.715602006099,12586.1496,9515.2216,1535.464,0.12199632523039451,-1.61,3818.7493589000583,5840.886672651488,9515.2216
Feb16,25,424,3297.0690045203237,4765.537984478469,13203.532,10076.795999999998,1563.368,0.11840528731251608,-2.89,3831.85359705352,5538.508245560876,10076.795999999998
Feb16,26,425,3443.1355851713824,4677.9699257270395,12828.5816,9666.0336,1581.274,0.12326179536481258,0.69,4001.6121770861805,5436.736647679965,9666.0336
Feb16,27,426,3872.3826050685448,4487.71175309007,12184.8992,9137.427199999998,1523.736,0.12505117810084143,0.79,4500.483063610663,5215.618599441278,9137.427199999998
Feb16,28,427,3890.241681008152,4589.968456006842,11892.992,8935.199999999999,1478.896,0.12435020556643778,-2.33,4521.238881667674,5334.461339571151,8935.199999999999
Feb16,29,428,3685.2970522247433,4759.2505522892725,11817.8384,8678.076400000013,1569.880999999994,0.1328399447398091,-0.62,4283.052234095597,5531.200991870592,8678.076400000013
Mar16,1,429,4277.6977171856415,5448.501126429005,12418.2664,9340.6204,1538.823,0.12391608864180914,-2.83,4971.540286913152,6332.248009135789,9340.6204
Mar16,2,430,5478.0237964935695,6408.677214236124,12237.3272,9116.923200000001,1560.202,0.1274953243057847,-6.09,6366.559256284826,7448.1646583852225,9116.923200000001
Mar16,3,431,5715.7653676430455,6623.178917359733,11964.3168,8874.3008,1545.008,0.12913466149609143,-8.46,6642.8625102747465,7697.45853775548,8874.3008
Mar16,4,432,4926.510420089949,6025.975801570299,12311.9096,9251.1356,1530.387,0.1243013512704804,-6.46,5725.590410228538,7003.389076585001,9251.1356
Mar16,5,433,4644.856648094578,5425.4870855015615,12201.5696,9211.2756,1495.147,0.12253726766431754,-6.67,5398.252396415519,6305.501090769914,9211.2756
Mar16,6,434,4776.180161901002,5380.416374924163,12116.6224,9124.364399999999,1496.129,0.12347739746350433,-3.73,5550.876584161344,6253.119910936862,9124.364399999999
Mar16,7,435,5753.730717969466,5651.646925496645,11991.9344,8956.696399999999,1517.619,0.12655331069856418,-7.15,6686.985840424113,6568.3440568122005,8956.696399999999
Mar16,8,436,5938.402552880141,5878.778979785868,11566.832,8508.366,1529.233,0.13220845604051307,-9.67,6901.611446957299,6832.3169303071345,8508.366
Mar16,9,437,5267.16039086867,5050.815533096204,11884.7632,8825.1912,1529.786,0.12871825666665365,-5.38,6121.493806267568,5870.057812564407,8825.1912
Mar16,10,438,4750.63307593296,4310.981147229224,11404.3312,8399.9552,1502.188,0.13172083252019198,-5.55,5521.1857608492855,5010.222289309803,8399.9552
Mar16,11,439,5438.360446117528,3623.473406915033,12215.8552,9238.705199999999,1488.575,0.12185597943236917,-6.15,6320.462510477791,4211.200793516651,9238.705199999999
Mar16,12,440,5716.484700483495,3087.432906495845,12190.7576,9167.653600000001,1511.552,0.12399163773053774,-2.6,6643.698518901917,3588.214523929471,9167.653600000001
Mar16,13,441,5674.5597672106915,2882.182005795566,12487.3496,9414.399599999999,1536.475,0.12304252297060699,-0.23,6594.973361452265,3349.6719271356064,9414.399599999999
Mar16,14,442,5846.874865405062,2969.4695227236125,12471.4472,9378.151200000002,1546.648,0.12401511830960563,-1.01,6795.237968573763,3451.1174793093824,9378.151200000002
Mar16,15,443,6213.436008780258,3172.8703285934753,12208.772,9102.434000000001,1553.169,0.12721746298481124,-1.86,7221.2553294044155,3687.509895891337,9102.434000000001
Mar16,16,444,6303.518898265394,3273.994438762624,12603.2832,9409.9652,1596.659,0.12668595751303915,-0.6,7325.94966356404,3805.0363367299215,9409.9652
Mar16,17,445,6320.4319343551315,3597.8607753289907,13239.86,9933.696,1653.082,0.1248564561860926,-3.55,7345.605994107533,4181.433793087353,9933.696
Mar16,18,446,7036.711917007197,3984.2031747786655,13271.5864,9958.538400000001,1656.524,0.1248173315587954,-1.97,8178.0665899457645,4630.440929727764,9958.538400000001
Mar16,19,447,6700.659739044659,3904.6349262298118,13494.3144,10163.270399999998,1665.522,0.12342398069515854,0.44,7787.506748717701,4537.9667112642865,10163.270399999998
Mar16,20,448,6316.10931280865,3444.984112836522,13163.376,9929.243999999999,1617.066,0.12284584137078512,1.25,7340.582243346213,4003.7605359386052,9929.243999999999
Mar16,21,449,6244.649858679148,3378.8229587939354,13926.1976,10680.6676,1622.765,0.11652606451598821,1.11,7257.532065756905,3926.8680427103113,10680.6676
Mar16,22,450,6496.801306754207,3615.6728213162273,13835.7488,10551.1868,1642.281,0.1186983822660903,-5.78,7550.582478709739,4202.134952933719,10551.1868
Mar16,23,451,6372.0058511829075,3226.6464501252776,14057.7808,10760.4888,1648.646,0.11727640539109842,-2.23,7405.545200244775,3750.0085043355975,10760.4888
Mar16,24,452,5967.868750516071,3261.158605594623,14126.504,10832.096000000001,1647.204,0.11660379666476574,3.5,6935.857061849777,3790.1185314220706,10832.096000000001
Mar16,25,453,2005.8131811081585,6542.887827950516,12677.7768,9579.466799999998,1549.155,0.12219453177311025,0.41,2331.1560790839017,7604.14423364409,9579.466799999998
Mar16,26,454,5808.113179209644,3017.4115750229917,12711.184,9642.31,1534.437,0.1207155053376617,-0.03,6750.189136877448,3506.8357324917206,9642.31
Mar16,27,455,5377.752767643193,2412.49305558005,13145.0552,9968.597200000002,1588.229,0.12082330395995598,3.16,6250.0242665549185,2803.799429195134,9968.597200000002
Mar16,28,456,5461.756143331042,2730.005755374706,13553.0816,10230.739599999999,1661.171,0.1225677708603186,5.08,6347.652989779336,3172.812688896483,10230.739599999999
Mar16,29,457,5169.381393289312,2299.279309540397,12719.1504,9510.9844,1604.083,0.1261155776568221,4.69,6007.855055280837,2672.2224135478496,9510.9844
Mar16,30,458,5002.10284054785,2401.5310813450283,12847.9064,9577.9404,1634.983,0.1272567645729424,4.69,5813.443921284711,2791.0594227391916,9577.9404
Mar16,31,459,5508.390689837958,2585.8253133473772,12464.3768,8992.792799999997,1735.7920000000013,0.13926023160660558,4.69,6401.851659729675,3005.2461791723217,8992.792799999997
