datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,delta_e
2022-03-01 06:00:00,2.9,46.8,78.9,34.1,34.8,26.6,58.0
2022-03-01 07:00:00,2.4,47.0,72.3,44.9,46.7,42.0,255.0
2022-03-01 08:00:00,3.7,47.3,85.5,43.9,47.1,42.1,184.0
2022-03-01 09:00:00,5.2,47.0,85.7,43.8,47.0,41.9,179.0
2022-03-01 10:00:00,6.7,46.2,81.4,43.3,46.1,41.6,171.0
2022-03-01 11:00:00,9.3,45.1,79.4,42.5,45.3,41.0,159.0
2022-03-01 12:00:00,9.7,44.8,78.6,42.1,44.8,40.6,155.0
2022-03-01 13:00:00,9.1,45.2,78.7,42.1,44.8,40.6,154.0
2022-03-01 14:00:00,8.0,45.5,81.0,43.2,46.0,41.1,165.0
2022-03-01 15:00:00,7.5,45.9,81.1,43.2,46.0,41.6,168.0
2022-03-01 16:00:00,7.2,46.0,81.1,42.8,45.7,41.1,159.0
2022-03-01 17:00:00,6.8,46.2,83.3,43.2,46.3,41.5,166.0
2022-03-01 18:00:00,6.1,46.4,83.2,43.4,46.4,41.6,168.0
2022-03-01 19:00:00,5.8,46.6,83.8,43.4,46.4,41.8,169.0
2022-03-01 20:00:00,5.5,46.7,83.6,43.2,46.3,41.6,167.0
2022-03-01 21:00:00,5.0,47.0,83.0,43.6,46.6,41.7,167.0
2022-03-01 22:00:00,4.7,47.0,83.4,43.8,41.7,42.0,167.0
2022-03-01 23:00:00,4.9,47.0,76.0,42.1,33.6,34.5,0.0
2022-03-02 00:00:00,4.8,47.0,71.3,40.0,29.5,27.6,0.0
2022-03-02 01:00:00,4.5,47.1,66.9,38.0,26.2,25.5,0.0
2022-03-02 02:00:00,4.6,47.1,62.8,36.1,25.3,25.0,0.0
2022-03-02 03:00:00,4.4,47.2,59.1,34.5,24.6,24.2,0.0
2022-03-02 04:00:00,4.0,47.2,55.7,33.0,23.8,23.3,0.0
2022-03-02 05:00:00,3.9,47.3,52.7,31.7,23.2,22.8,0.0
2022-03-02 06:00:00,3.8,47.3,45.6,40.2,29.3,24.6,0.0
2022-03-02 07:00:00,3.2,47.5,85.6,45.2,47.7,40.5,250.0
2022-03-02 08:00:00,3.5,47.4,86.1,44.7,47.8,42.5,202.0
2022-03-02 09:00:00,5.4,46.9,84.0,44.5,47.4,42.3,186.0
2022-03-02 10:00:00,6.8,46.2,82.7,43.2,46.1,41.4,170.0
2022-03-02 11:00:00,7.1,46.1,80.3,42.6,45.4,40.9,163.0
2022-03-02 12:00:00,7.8,45.7,81.1,43.6,46.4,41.5,172.0
2022-03-02 13:00:00,8.8,45.2,79.1,42.3,45.1,40.9,158.0
2022-03-02 14:00:00,7.7,45.7,80.9,42.5,45.5,40.8,157.0
2022-03-02 15:00:00,8.3,45.5,79.8,42.2,45.1,40.8,159.0
2022-03-02 16:00:00,8.5,45.4,79.3,41.8,44.6,40.2,150.0
2022-03-02 17:00:00,7.5,45.9,80.7,43.5,46.3,41.5,173.0
2022-03-02 18:00:00,6.7,47.2,82.9,44.2,47.1,42.0,174.0
2022-03-02 19:00:00,6.0,47.4,83.5,44.5,47.5,42.8,184.0
2022-03-02 20:00:00,5.5,47.7,83.3,44.3,47.2,42.1,170.0
2022-03-02 21:00:00,5.5,47.8,83.0,44.7,47.5,42.5,181.0
2022-03-02 22:00:00,6.0,47.4,82.7,44.5,42.3,42.5,172.0
2022-03-02 23:00:00,6.0,47.5,66.5,42.3,36.0,34.5,0.0
2022-03-03 00:00:00,6.0,47.4,61.8,38.8,29.5,27.6,0.0
2022-03-03 01:00:00,5.9,47.5,58.7,36.5,26.6,26.1,0.0
2022-03-03 02:00:00,5.9,47.5,56.0,34.8,25.8,25.4,0.0
2022-03-03 03:00:00,5.5,47.6,53.3,33.3,24.9,24.5,0.0
2022-03-03 04:00:00,5.4,47.6,50.8,32.1,23.9,23.6,0.0
2022-03-03 05:00:00,5.7,47.7,33.8,36.0,33.0,22.7,0.0
2022-03-03 06:00:00,5.4,48.2,79.9,39.1,39.3,29.8,84.0
2022-03-03 07:00:00,5.5,48.0,84.5,46.6,48.9,42.5,247.0
2022-03-03 08:00:00,6.0,47.5,84.3,45.1,48.0,42.6,193.0
2022-03-03 09:00:00,7.1,46.8,81.5,44.1,46.9,42.2,182.0
2022-03-03 10:00:00,7.9,46.0,81.1,43.1,46.0,41.3,165.0
2022-03-03 11:00:00,10.2,44.0,80.2,41.8,44.7,40.8,158.0
2022-03-03 12:00:00,11.5,45.3,79.5,43.6,46.3,41.3,165.0
2022-03-03 13:00:00,11.2,45.4,78.6,42.0,44.8,40.6,151.0
2022-03-03 14:00:00,13.4,44.3,77.0,41.7,44.4,40.5,149.0
2022-03-03 15:00:00,14.0,44.0,78.5,42.5,45.2,40.7,152.0
2022-03-03 16:00:00,15.4,44.0,71.6,41.1,43.4,39.5,135.0
2022-03-03 17:00:00,12.5,44.8,72.9,42.0,44.1,39.7,142.0
2022-03-03 18:00:00,8.9,46.5,80.1,44.5,47.0,42.1,179.0
2022-03-03 19:00:00,6.7,47.6,81.6,44.6,47.4,42.3,177.0
2022-03-03 20:00:00,5.7,46.2,83.3,43.6,46.5,42.3,175.0
2022-03-03 21:00:00,4.9,46.5,82.7,43.2,46.1,41.3,157.0
2022-03-03 22:00:00,4.5,46.7,83.3,43.7,46.7,42.0,173.0
2022-03-03 23:00:00,3.6,47.2,68.7,42.1,38.3,34.7,0.0
2022-03-04 00:00:00,3.0,47.6,62.9,38.0,30.1,27.8,0.0
2022-03-04 01:00:00,2.2,48.0,59.9,35.8,26.9,26.1,0.0
2022-03-04 02:00:00,2.1,48.0,57.0,34.1,25.7,25.2,0.0
2022-03-04 03:00:00,1.6,48.4,54.2,32.7,24.8,24.3,0.0
2022-03-04 04:00:00,1.5,48.5,51.5,31.5,23.8,23.4,0.0
2022-03-04 05:00:00,1.0,48.7,49.0,30.4,23.1,22.8,0.0
2022-03-04 06:00:00,0.0,48.4,47.7,42.5,35.7,23.5,0.0
2022-03-04 07:00:00,0.6,48.0,87.9,44.3,47.1,39.4,225.0
2022-03-04 08:00:00,2.1,47.0,88.1,44.0,47.2,42.2,212.0
2022-03-04 09:00:00,4.3,45.5,86.0,43.0,46.3,41.4,173.0
2022-03-04 10:00:00,6.3,45.5,84.3,42.0,45.2,40.7,163.0
2022-03-04 11:00:00,9.5,44.0,81.0,41.6,44.5,40.4,156.0
2022-03-04 12:00:00,11.4,43.2,78.9,40.3,43.2,39.3,141.0
2022-03-04 13:00:00,13.4,42.2,78.1,39.9,42.7,39.1,135.0
2022-03-04 14:00:00,15.0,42.0,75.1,38.5,41.4,38.1,122.0
2022-03-04 15:00:00,16.3,42.0,75.2,38.7,41.5,38.1,125.0
2022-03-04 16:00:00,15.4,42.0,73.0,38.9,41.5,38.2,124.0
2022-03-04 17:00:00,12.4,42.7,73.2,39.3,42.0,38.2,128.0
2022-03-04 18:00:00,9.6,43.9,79.2,41.5,44.4,39.9,154.0
2022-03-04 19:00:00,8.2,44.5,80.8,41.7,44.6,40.6,156.0
2022-03-04 20:00:00,7.7,45.5,81.1,41.9,44.9,40.6,156.0
2022-03-04 21:00:00,7.6,45.5,81.0,42.3,45.3,40.8,157.0
2022-03-04 22:00:00,7.5,45.6,80.5,42.6,45.4,41.0,161.0
2022-03-04 23:00:00,6.9,45.8,75.3,41.0,33.7,34.5,0.0
2022-03-05 00:00:00,5.3,46.7,70.7,39.1,29.0,27.4,0.0
2022-03-05 01:00:00,4.8,47.0,66.2,37.3,26.3,25.8,0.0
2022-03-05 02:00:00,4.4,47.3,62.1,35.5,25.5,25.2,0.0
2022-03-05 03:00:00,4.3,47.3,58.4,34.0,24.7,24.3,0.0
2022-03-05 04:00:00,4.5,47.3,55.1,32.7,23.9,23.4,0.0
2022-03-05 05:00:00,4.0,47.5,52.1,31.4,23.2,22.9,0.0
2022-03-05 06:00:00,4.6,47.3,73.8,34.9,35.3,25.5,47.0
2022-03-05 07:00:00,4.7,47.2,85.5,45.3,47.9,42.0,251.0
2022-03-05 08:00:00,5.3,46.8,83.4,43.8,46.7,41.9,182.0
2022-03-05 09:00:00,6.2,46.3,83.5,43.4,46.4,41.5,177.0
2022-03-05 10:00:00,8.1,45.2,80.7,42.7,45.5,41.2,167.0
2022-03-05 11:00:00,10.5,43.8,79.1,41.6,44.4,40.4,156.0
2022-03-05 12:00:00,11.6,43.4,76.7,40.6,43.4,39.5,142.0
2022-03-05 13:00:00,14.2,42.0,74.6,39.2,34.8,35.0,67.0
2022-03-05 14:00:00,13.7,42.1,70.0,37.8,32.5,30.4,0.0
2022-03-05 15:00:00,14.7,42.0,74.9,41.2,43.3,38.9,179.0
2022-03-05 16:00:00,10.8,46.5,78.2,45.8,47.5,41.2,170.0
2022-03-05 17:00:00,9.1,47.2,80.1,45.2,47.6,42.4,184.0
2022-03-05 18:00:00,8.0,46.6,80.8,44.0,46.7,42.3,179.0
2022-03-05 19:00:00,7.6,46.1,79.4,43.1,45.7,41.3,158.0
2022-03-05 20:00:00,7.5,46.2,82.2,43.4,46.4,41.6,165.0
2022-03-05 21:00:00,7.6,46.2,79.3,43.2,46.0,41.4,162.0
2022-03-05 22:00:00,7.6,46.2,79.9,43.0,40.9,41.2,148.0
2022-03-05 23:00:00,7.5,46.2,75.1,41.4,33.7,34.6,0.0
2022-03-06 00:00:00,7.2,46.4,70.4,39.3,29.3,27.5,0.0
2022-03-06 01:00:00,6.6,47.0,65.9,37.4,26.1,25.6,0.0
2022-03-06 02:00:00,6.2,47.3,61.8,35.7,25.2,25.0,0.0
2022-03-06 03:00:00,5.8,47.4,58.1,34.1,24.6,24.1,0.0
2022-03-06 04:00:00,5.6,47.5,54.9,32.7,23.7,23.4,0.0
2022-03-06 05:00:00,5.1,47.8,51.9,31.5,23.1,22.8,0.0
2022-03-06 06:00:00,4.7,48.0,82.2,36.6,37.8,26.5,65.0
2022-03-06 07:00:00,4.8,48.1,84.9,46.7,48.8,42.4,252.0
2022-03-06 08:00:00,4.7,46.1,84.2,43.1,46.1,42.0,182.0
2022-03-06 09:00:00,4.7,46.0,83.6,42.3,45.5,40.9,159.0
2022-03-06 10:00:00,5.0,45.9,84.1,42.4,45.5,41.0,165.0
2022-03-06 11:00:00,5.4,45.8,82.1,42.3,45.3,40.9,161.0
2022-03-06 12:00:00,6.0,45.5,81.2,43.0,45.9,41.4,170.0
2022-03-06 13:00:00,5.7,45.6,83.1,43.1,46.1,41.3,165.0
2022-03-06 14:00:00,6.1,45.6,80.6,42.5,45.3,41.0,161.0
2022-03-06 15:00:00,5.8,48.4,83.4,46.4,48.9,43.8,198.0
2022-03-06 16:00:00,5.4,48.6,84.1,45.9,48.7,43.4,185.0
2022-03-06 17:00:00,5.2,48.8,84.4,46.2,48.9,43.5,188.0
2022-03-06 18:00:00,5.2,48.6,84.3,46.3,49.0,43.6,188.0
2022-03-06 19:00:00,5.1,48.7,84.2,46.2,49.0,43.6,187.0
2022-03-06 20:00:00,5.2,45.8,84.3,45.6,48.1,43.7,187.0
2022-03-06 21:00:00,5.0,45.9,84.0,42.7,45.8,41.1,140.0
2022-03-06 22:00:00,5.0,46.0,83.9,43.1,46.3,41.6,164.0
2022-03-06 23:00:00,4.4,46.2,78.3,41.6,33.6,34.8,0.0
2022-03-07 00:00:00,3.9,46.4,73.3,39.5,30.7,28.9,0.0
2022-03-07 01:00:00,3.8,46.4,68.4,37.6,26.7,26.1,0.0
2022-03-07 02:00:00,3.8,46.4,63.9,35.8,25.5,25.0,0.0
2022-03-07 03:00:00,3.4,46.6,60.1,34.2,24.6,24.1,0.0
2022-03-07 04:00:00,3.1,46.7,56.5,32.8,23.8,23.5,0.0
2022-03-07 05:00:00,2.5,46.9,55.0,33.4,23.2,22.9,0.0
2022-03-07 06:00:00,2.8,46.9,59.9,43.4,27.2,24.8,0.0
2022-03-07 07:00:00,3.0,49.4,86.5,45.7,48.3,41.3,257.0
2022-03-07 08:00:00,3.2,49.3,87.3,46.4,49.3,43.6,220.0
2022-03-07 09:00:00,4.1,48.4,85.5,46.4,49.2,43.6,200.0
2022-03-07 10:00:00,4.8,48.0,84.1,45.5,48.2,42.9,187.0
2022-03-07 11:00:00,4.7,48.1,83.9,45.2,48.0,42.9,186.0
2022-03-07 12:00:00,6.4,46.7,83.0,44.7,47.5,42.7,182.0
2022-03-07 13:00:00,6.7,46.4,81.0,43.1,45.8,41.4,162.0
2022-03-07 14:00:00,5.9,47.1,82.8,43.7,46.6,41.5,169.0
2022-03-07 15:00:00,6.0,47.0,83.4,44.7,47.5,42.5,183.0
2022-03-07 16:00:00,5.7,47.3,83.4,43.6,46.8,41.7,168.0
2022-03-07 17:00:00,5.5,47.5,84.0,44.9,47.8,42.6,183.0
2022-03-07 18:00:00,5.1,48.0,84.1,45.2,48.1,43.0,182.0
2022-03-07 19:00:00,4.7,48.2,85.0,45.4,48.4,43.1,183.0
2022-03-07 20:00:00,4.9,48.1,84.2,44.9,47.8,42.9,181.0
2022-03-07 21:00:00,4.6,46.3,84.2,42.5,45.6,41.4,156.0
2022-03-07 22:00:00,4.2,46.5,85.1,43.2,46.4,41.7,162.0
2022-03-07 23:00:00,3.6,46.9,50.0,41.8,35.7,34.8,0.0
2022-03-08 00:00:00,3.6,46.9,61.2,35.8,31.9,27.8,0.0
2022-03-08 01:00:00,3.4,47.1,56.3,33.1,26.5,25.7,0.0
2022-03-08 02:00:00,2.4,47.7,53.5,32.0,25.4,25.0,0.0
2022-03-08 03:00:00,2.1,48.0,50.8,30.9,24.4,24.1,0.0
2022-03-08 04:00:00,1.9,48.1,48.2,29.9,23.4,23.2,0.0
2022-03-08 05:00:00,1.6,48.3,45.9,29.0,22.7,22.5,0.0
2022-03-08 06:00:00,1.5,48.5,43.8,28.2,22.2,22.0,0.0
2022-03-08 07:00:00,1.7,48.3,69.0,38.8,41.3,34.8,179.0
2022-03-08 08:00:00,2.3,47.9,81.2,46.0,47.8,41.1,204.0
2022-03-08 09:00:00,2.7,47.5,87.1,44.3,47.6,42.3,201.0
2022-03-08 10:00:00,4.3,46.4,85.9,44.1,47.2,42.1,183.0
2022-03-08 11:00:00,4.5,46.2,84.0,43.0,46.2,41.5,169.0
2022-03-08 12:00:00,4.2,46.4,84.6,42.8,46.0,41.2,168.0
2022-03-08 13:00:00,4.2,46.6,84.3,43.6,46.7,41.8,177.0
2022-03-08 14:00:00,4.9,47.0,84.1,43.2,46.3,41.7,172.0
2022-03-08 15:00:00,7.0,46.2,84.2,43.5,46.6,41.7,174.0
2022-03-08 16:00:00,7.7,48.0,78.5,43.6,46.0,39.7,151.0
2022-03-08 17:00:00,4.9,50.0,85.4,49.2,51.0,44.4,223.0
2022-03-08 18:00:00,3.6,48.1,85.5,44.5,47.6,42.1,168.0
2022-03-08 19:00:00,2.6,47.9,89.2,45.0,48.3,42.9,190.0
2022-03-08 20:00:00,1.8,48.6,86.7,45.0,48.2,42.8,181.0
2022-03-08 21:00:00,2.5,48.0,86.8,45.6,48.7,43.2,190.0
2022-03-08 22:00:00,2.5,47.9,86.4,44.6,47.8,42.8,180.0
2022-03-08 23:00:00,2.2,48.1,70.8,42.8,36.4,34.7,0.0
2022-03-09 00:00:00,2.1,48.1,65.5,39.4,29.2,27.2,0.0
2022-03-09 01:00:00,2.0,48.4,62.1,37.0,25.9,25.2,0.0
2022-03-09 02:00:00,1.9,48.4,58.6,34.9,24.8,24.3,0.0
2022-03-09 03:00:00,1.9,48.4,55.5,33.1,23.7,23.3,0.0
2022-03-09 04:00:00,1.9,48.4,52.6,31.7,22.8,22.4,0.0
2022-03-09 05:00:00,2.0,48.4,25.7,39.8,24.7,23.1,0.0
2022-03-09 06:00:00,2.0,49.2,77.0,40.3,41.7,33.0,131.0
2022-03-09 07:00:00,2.4,48.9,85.5,47.7,49.8,43.2,246.0
2022-03-09 08:00:00,2.9,48.7,86.7,45.8,48.8,43.2,204.0
2022-03-09 09:00:00,3.1,48.6,86.5,45.5,48.5,42.9,193.0
2022-03-09 10:00:00,3.2,48.4,86.5,45.5,48.5,43.0,0.0
2022-03-09 11:00:00,6.0,47.5,83.8,45.8,48.0,40.9,162.0
2022-03-09 12:00:00,5.9,48.5,84.1,46.3,48.9,43.4,212.0
2022-03-09 13:00:00,6.4,47.2,83.6,43.8,46.7,42.1,175.0
2022-03-09 14:00:00,6.4,47.2,82.8,43.6,46.4,41.7,175.0
2022-03-09 15:00:00,5.9,47.3,82.8,44.2,47.0,41.8,183.0
2022-03-09 16:00:00,5.4,47.7,84.2,45.0,47.8,42.6,189.0
2022-03-09 17:00:00,4.5,48.1,85.2,45.2,48.1,42.6,186.0
2022-03-09 18:00:00,3.9,48.3,85.8,45.4,48.3,42.9,97.0
2022-03-09 19:00:00,3.81,48.34,85.74,45.23,48.28,42.82,111.0
2022-03-09 20:00:00,3.71,48.38,85.68,45.05,48.26,42.74,111.0
2022-03-09 21:00:00,3.62,48.42,85.62,44.88,48.24,42.66,111.0
2022-03-09 22:00:00,3.53,48.46,85.56,44.71,48.22,42.58,111.0
2022-03-09 23:00:00,3.43,48.5,85.5,44.53,48.2,42.5,111.0
2022-03-10 00:00:00,3.34,48.54,85.44,44.36,48.18,42.42,111.0
2022-03-10 01:00:00,3.25,48.58,85.38,44.19,48.16,42.34,111.0
2022-03-10 02:00:00,3.15,48.62,85.32,44.01,48.14,42.26,111.0
2022-03-10 03:00:00,3.06,48.66,85.26,43.84,48.12,42.18,111.0
2022-03-10 04:00:00,2.97,48.7,85.2,43.67,48.1,42.1,111.0
2022-03-10 05:00:00,2.87,48.74,85.14,43.49,48.08,42.02,111.0
2022-03-10 06:00:00,2.78,48.78,85.08,43.32,48.06,41.94,111.0
2022-03-10 07:00:00,2.69,48.82,85.02,43.15,48.04,41.86,111.0
2022-03-10 08:00:00,2.59,48.86,84.96,42.97,48.02,41.78,111.0
2022-03-10 09:00:00,2.5,48.9,84.9,42.8,48.0,41.7,111.0
2022-03-10 10:00:00,3.7,48.3,83.5,43.1,48.1,41.1,174.0
2022-03-10 11:00:00,7.9,46.6,80.8,42.3,47.1,40.9,168.0
2022-03-10 12:00:00,9.3,46.0,79.4,41.1,46.0,39.8,150.0
2022-03-10 13:00:00,9.0,46.2,75.4,40.9,45.4,39.4,147.0
2022-03-10 14:00:00,8.5,46.4,75.5,41.2,45.8,39.3,148.0
2022-03-10 15:00:00,8.5,46.3,77.2,42.2,46.7,40.2,162.0
2022-03-10 16:00:00,10.4,45.5,74.2,40.1,44.9,39.2,142.0
2022-03-10 17:00:00,6.7,47.1,74.6,41.4,46.0,38.6,137.0
2022-03-10 18:00:00,3.4,48.5,83.3,43.9,48.8,41.8,193.0
2022-03-10 19:00:00,2.7,48.9,84.9,44.1,49.2,41.9,184.0
2022-03-10 20:00:00,2.4,49.0,85.1,44.4,49.5,42.2,184.0
2022-03-10 21:00:00,2.6,48.8,84.5,43.6,48.6,41.8,175.0
2022-03-10 22:00:00,2.7,48.7,83.7,42.9,43.0,41.4,161.0
2022-03-10 23:00:00,1.0,49.5,77.1,41.2,34.1,33.2,0.0
2022-03-11 00:00:00,1.5,49.4,72.3,39.1,31.5,27.6,0.0
2022-03-11 01:00:00,1.6,49.3,67.5,37.0,27.3,24.5,0.0
2022-03-11 02:00:00,1.7,49.2,63.0,35.2,26.1,23.7,0.0
2022-03-11 03:00:00,1.6,49.3,59.2,33.5,25.4,22.9,0.0
2022-03-11 04:00:00,0.8,49.6,55.7,32.0,24.6,22.2,0.0
2022-03-11 05:00:00,-0.3,55.1,37.2,36.8,37.7,20.9,0.0
2022-03-11 06:00:00,-1.0,55.3,75.0,40.5,43.2,35.9,187.0
2022-03-11 07:00:00,-0.9,50.0,86.2,46.0,50.9,42.7,245.0
2022-03-11 08:00:00,0.6,50.0,86.0,45.1,50.3,42.6,202.0
2022-03-11 09:00:00,1.3,50.0,84.8,44.5,49.5,42.2,192.0
2022-03-11 10:00:00,3.0,50.0,83.7,44.6,49.5,42.2,190.0
2022-03-11 11:00:00,3.4,50.0,83.4,44.9,49.6,42.1,188.0
2022-03-11 12:00:00,4.0,50.0,82.6,45.1,49.7,42.2,186.0
2022-03-11 13:00:00,4.3,49.0,81.3,45.2,49.7,42.5,188.0
2022-03-11 14:00:00,4.2,49.0,82.2,44.3,49.1,41.9,178.0
2022-03-11 15:00:00,9.3,46.6,81.9,43.1,47.8,41.8,178.0
2022-03-11 16:00:00,5.2,48.8,78.7,44.5,48.6,40.4,153.0
2022-03-11 17:00:00,4.9,49.0,77.5,42.5,47.0,39.6,161.0
2022-03-11 18:00:00,2.7,49.2,85.2,44.1,49.1,42.4,202.0
2022-03-11 19:00:00,2.0,49.2,85.8,43.6,48.7,41.7,175.0
2022-03-11 20:00:00,1.1,49.4,85.6,43.5,48.7,41.7,175.0
2022-03-11 21:00:00,-0.1,49.5,87.0,44.1,49.4,42.1,183.0
2022-03-11 22:00:00,-0.6,49.5,87.5,44.5,49.7,42.3,187.0
2022-03-11 23:00:00,-0.8,49.6,82.5,42.9,35.3,33.5,32.0
2022-03-12 00:00:00,-1.6,49.6,76.7,40.3,33.1,29.3,0.0
2022-03-12 01:00:00,-2.2,49.7,73.7,45.1,41.2,38.6,169.0
2022-03-12 02:00:00,-2.3,49.7,90.2,42.8,45.9,35.5,77.0
2022-03-12 03:00:00,-2.3,49.7,75.5,39.1,34.4,32.5,0.0
2022-03-12 04:00:00,-2.1,49.7,71.0,36.8,29.5,25.5,0.0
2022-03-12 05:00:00,-2.4,49.7,66.0,34.8,25.6,22.9,0.0
2022-03-12 06:00:00,-2.6,49.7,88.5,42.2,46.3,33.9,134.0
2022-03-12 07:00:00,-1.7,49.6,89.9,45.0,50.2,42.7,237.0
2022-03-12 08:00:00,-0.3,49.5,87.1,44.0,49.2,41.9,190.0
2022-03-12 09:00:00,0.9,49.4,85.5,43.8,48.9,41.7,186.0
2022-03-12 10:00:00,3.6,49.1,82.7,43.5,48.4,41.3,181.0
2022-03-12 11:00:00,6.3,48.3,81.5,43.3,48.1,41.3,178.0
2022-03-12 12:00:00,7.3,47.7,79.9,43.3,48.0,40.9,172.0
2022-03-12 13:00:00,7.6,47.5,78.9,43.4,48.0,41.2,174.0
2022-03-12 14:00:00,10.6,45.9,78.3,41.4,46.1,40.0,155.0
2022-03-12 15:00:00,13.6,44.2,76.9,38.8,43.8,38.0,121.0
2022-03-12 16:00:00,10.0,46.2,70.3,41.0,45.0,38.6,142.0
2022-03-12 17:00:00,7.1,47.7,73.9,42.5,46.4,38.5,147.0
2022-03-12 18:00:00,4.6,49.0,82.6,45.0,49.7,42.4,202.0
2022-03-12 19:00:00,2.9,49.2,84.8,44.8,49.7,42.3,185.0
2022-03-12 20:00:00,1.7,49.3,85.7,44.8,49.8,42.6,186.0
2022-03-12 21:00:00,1.0,49.4,85.7,44.5,49.6,42.5,182.0
2022-03-12 22:00:00,0.4,48.4,86.8,43.6,48.8,42.5,181.0
2022-03-12 23:00:00,-0.3,48.6,86.1,43.0,43.2,41.5,158.0
2022-03-13 00:00:00,-0.9,48.8,80.4,41.1,34.1,33.3,0.0
2022-03-13 01:00:00,-1.7,49.0,74.8,38.8,31.3,27.6,0.0
2022-03-13 02:00:00,-2.4,49.2,69.3,36.6,26.8,24.1,0.0
2022-03-13 03:00:00,-3.2,49.4,64.5,34.7,25.7,23.4,0.0
2022-03-13 04:00:00,-3.7,49.6,69.4,39.3,43.6,36.4,157.0
2022-03-13 05:00:00,-4.2,49.7,79.7,44.3,49.0,42.8,232.0
2022-03-13 06:00:00,-4.4,52.6,93.4,48.2,53.3,43.9,215.0
2022-03-13 07:00:00,-3.8,52.2,92.4,47.2,52.6,44.5,219.0
2022-03-13 08:00:00,-2.4,51.4,91.2,46.4,51.7,44.1,209.0
2022-03-13 09:00:00,-0.4,50.2,89.4,45.4,50.7,43.5,195.0
2022-03-13 10:00:00,2.2,48.6,86.8,44.2,49.4,42.4,178.0
2022-03-13 11:00:00,4.1,47.5,83.9,41.9,47.1,40.9,156.0
2022-03-13 12:00:00,6.7,46.4,80.6,41.1,46.0,40.1,147.0
2022-03-13 13:00:00,8.3,45.9,79.1,40.4,45.4,39.5,140.0
2022-03-13 14:00:00,9.1,43.7,77.7,40.2,45.1,39.2,133.0
2022-03-13 15:00:00,9.6,43.4,78.6,40.8,43.7,39.4,139.0
2022-03-13 16:00:00,8.7,43.9,77.6,41.0,43.7,39.7,146.0
2022-03-13 17:00:00,7.7,44.8,78.0,41.5,44.2,40.0,149.0
2022-03-13 18:00:00,6.0,46.2,80.5,43.1,45.9,41.1,167.0
2022-03-13 19:00:00,4.1,47.5,84.5,44.3,47.4,42.1,177.0
2022-03-13 20:00:00,2.6,48.3,85.9,45.4,48.4,43.0,186.0
2022-03-13 21:00:00,2.3,48.5,86.2,45.8,48.7,43.4,188.0
2022-03-13 22:00:00,0.6,49.5,85.7,45.8,43.0,43.5,176.0
2022-03-13 23:00:00,0.8,49.6,80.2,43.6,33.7,34.7,0.0
2022-03-14 00:00:00,-0.4,50.3,74.6,40.9,28.9,27.3,0.0
2022-03-14 01:00:00,-1.2,50.8,69.4,38.4,25.5,25.1,0.0
2022-03-14 02:00:00,-2.0,51.2,64.5,36.1,24.5,24.1,0.0
2022-03-14 03:00:00,-2.5,51.5,60.4,34.1,23.4,23.2,0.0
2022-03-14 04:00:00,-3.0,51.8,36.6,39.6,24.1,23.5,0.0
2022-03-14 05:00:00,-3.6,51.4,29.5,26.9,27.4,27.1,0.0
2022-03-14 06:00:00,-4.1,51.5,88.3,47.7,50.0,42.8,285.0
2022-03-14 07:00:00,-2.8,50.9,90.4,48.3,51.2,44.9,242.0
2022-03-14 08:00:00,-0.4,49.7,88.0,47.3,50.3,44.4,212.0
2022-03-14 09:00:00,2.2,48.4,85.4,46.3,49.0,43.6,195.0
2022-03-14 10:00:00,4.5,47.2,81.4,44.3,47.0,42.3,176.0
2022-03-14 11:00:00,8.0,44.5,78.5,42.6,45.3,41.2,162.0
2022-03-14 12:00:00,10.9,42.4,74.6,40.4,42.9,39.4,133.0
2022-03-14 13:00:00,12.6,41.0,73.4,39.1,41.7,38.4,125.0
2022-03-14 14:00:00,15.2,40.0,71.1,37.2,39.7,36.9,106.0
2022-03-14 15:00:00,18.7,44.0,69.5,42.9,44.3,39.4,145.0
2022-03-14 16:00:00,19.0,44.0,67.7,42.6,44.1,40.1,153.0
2022-03-14 17:00:00,14.2,44.0,67.7,42.3,43.8,39.9,144.0
2022-03-14 18:00:00,10.4,45.6,71.6,44.4,45.7,40.4,156.0
2022-03-14 19:00:00,7.4,46.9,77.3,45.3,47.3,42.3,187.0
2022-03-14 20:00:00,7.3,47.0,78.3,44.5,47.0,42.1,173.0
2022-03-14 21:00:00,5.5,47.7,78.5,45.0,47.2,42.0,170.0
2022-03-14 22:00:00,4.1,48.7,80.9,46.3,48.6,43.2,188.0
2022-03-14 23:00:00,3.1,49.3,75.4,44.1,33.9,34.8,0.0
2022-03-15 00:00:00,1.9,50.2,70.7,41.3,30.0,28.2,0.0
2022-03-15 01:00:00,1.1,50.8,66.1,38.7,26.4,25.6,0.0
2022-03-15 02:00:00,0.1,51.2,61.8,36.4,25.2,24.8,0.0
2022-03-15 03:00:00,-0.2,51.8,57.9,34.4,24.2,23.8,0.0
2022-03-15 04:00:00,0.0,51.6,54.5,32.7,23.2,22.9,0.0
2022-03-15 05:00:00,-0.9,52.1,51.4,31.1,22.5,22.3,0.0
2022-03-15 06:00:00,-1.0,49.5,45.1,27.5,27.9,24.1,0.0
2022-03-15 07:00:00,-0.3,48.9,78.7,43.6,45.5,39.0,230.0
2022-03-15 08:00:00,1.7,46.9,88.5,44.3,47.7,42.5,218.0
